east,north,yaw
176.25738217,-5.30951800,-17.24181422
176.35368385,-5.33954252,-17.27577916
176.44998036,-5.36960319,-17.30997458
176.54627007,-5.39969997,-17.34433806
176.64255133,-5.42983284,-17.37880779
176.73882252,-5.46000170,-17.41332256
176.83508203,-5.49020655,-17.44782290
176.93132833,-5.52044727,-17.48224982
177.02755992,-5.55072367,-17.51654472
177.12377535,-5.58103551,-17.55065060
177.21997327,-5.61138239,-17.58451300
177.31615234,-5.64176396,-17.61807793
177.41231135,-5.67217959,-17.65129245
177.50844913,-5.70262864,-17.68410615
177.60456457,-5.73311040,-17.71646971
177.70065657,-5.76362411,-17.74833473
177.79672413,-5.79416880,-17.77965287
177.89276625,-5.82474360,-17.81037575
177.98878195,-5.85534753,-17.84045654
178.08477034,-5.88597955,-17.86984999
178.18073052,-5.91663868,-17.89851211
178.27666160,-5.94732406,-17.92640023
178.37256919,-5.97801511,-17.95347435
178.46844034,-6.00874831,-17.97969723
178.56426985,-6.03953648,-18.00503333
178.66005820,-6.07037531,-18.02944882
178.75580976,-6.10124881,-18.05291383
178.85153113,-6.13213450,-18.07540291
178.94722983,-6.16300740,-18.09689247
179.04291309,-6.19384377,-18.11736268
179.13858683,-6.22462406,-18.13679715
179.23425491,-6.25533531,-18.15518093
179.32991850,-6.28597282,-18.17250138
179.42555949,-6.31659114,-18.18874740
179.52117151,-6.34720873,-18.20390882
179.61674866,-6.37784268,-18.21797704
179.71228556,-6.40850865,-18.23094613
179.80778362,-6.43920170,-18.24281148
179.90323541,-6.46994390,-18.25356909
179.99861836,-6.50080311,-18.26321784
180.09392093,-6.53181399,-18.27175811
180.18914131,-6.56298184,-18.27919041
180.28428596,-6.59428703,-18.28551699
180.37937862,-6.62565781,-18.29074106
180.47443430,-6.65704888,-18.29486610
180.56945154,-6.68846481,-18.29789510
180.66443578,-6.71988942,-18.29983181
180.75939724,-6.75129218,-18.30068125
180.85433288,-6.78268284,-18.30044927
180.94924355,-6.81405949,-18.29914436
181.04413064,-6.84541880,-18.29677659
181.13898650,-6.87678498,-18.29335969
181.23380881,-6.90816640,-18.28891021
181.32860247,-6.93954977,-18.28344601
181.42335474,-6.97097530,-18.27698722
181.51804576,-7.00250486,-18.26955277
181.61267208,-7.03415073,-18.26116363
181.70723803,-7.06590174,-18.25184107
181.80175692,-7.09771957,-18.24160575
181.89625206,-7.12953563,-18.23048025
181.99072942,-7.16133379,-18.21848597
182.08519022,-7.19311225,-18.20564595
182.17964088,-7.22485347,-18.19198289
182.27408808,-7.25653899,-18.17751957
182.36853877,-7.28814943,-18.16227746
182.46301065,-7.31963229,-18.14627580
182.55750310,-7.35099107,-18.12953642
182.65201293,-7.38223703,-18.11207878
182.74653490,-7.41338769,-18.09392205
182.84106262,-7.44446411,-18.07508696
182.93558942,-7.47548828,-18.05559231
183.03010944,-7.50647972,-18.03545819
183.12461898,-7.53745149,-18.01470539
183.21911793,-7.56840563,-17.99335468
183.31361146,-7.59932808,-17.97142622
183.40811187,-7.63018296,-17.94894230
183.50261398,-7.66098790,-17.92592622
