longtitude,latitude,altitude,north,east,up,yaw,pitch,roll,vel_speed,vel_north,vel_east,vel_up,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,rtk_status,,east,north
117.3774016,31.96354967,41.62797172,42.5872478,9.02194205,41.62797172,-117.4387932,-0.23679218,0.24703202,1.54490504,-0.65458895,-1.39973035,0.01888187,-0.09209183,0.02953959,9.80118497,0.31277307,-1.05807997,2.02300606,4,,9.02194205,42.5872478
117.3774006,31.96354931,41.62741986,42.54094947,8.93320974,41.62741986,-117.6692453,-0.2089466,0.18926736,1.55969447,-0.6639465,-1.41175554,0.01724428,-0.01058892,-0.0202198,9.73281931,0.34713836,-0.89621251,2.43791279,4,,8.93320974,42.54094947
117.3773997,31.96354893,41.6270086,42.49429971,8.8446709,41.6270086,-117.898187,-0.17903159,0.13040212,1.57138476,-0.67255019,-1.42065669,0.01571737,0.05406419,-0.03592361,9.7160834,0.40408346,-0.86233885,3.00273678,4,,8.8446709,42.49429971
117.3773987,31.96354855,41.62701684,42.44730144,8.75632583,41.62701684,-118.1259241,-0.14408224,0.06765382,1.57369659,-0.67893753,-1.42005649,0.01451702,0.06481489,0.04809292,9.86241628,0.53354785,-1.22734273,3.99654151,4,,8.75632583,42.44730144
117.3773977,31.96354818,41.62731205,42.39995705,8.66817504,41.62731205,-118.3527546,-0.11370869,-0.00859825,1.57247478,-0.68472931,-1.41563843,0.01276618,0.14531763,0.11238099,10.00796491,0.56241486,-1.28800706,4.8016772,4,,8.66817504,42.39995705
117.3773968,31.96354782,41.6278606,42.35226851,8.58021918,41.6278606,-118.5789635,-0.08913381,-0.09387283,1.56715429,-0.68969342,-1.40691282,0.01053165,0.2949499,0.1469375,10.13094405,0.46377144,-0.99355922,5.40550933,4,,8.58021918,42.35226851
117.3773958,31.96354745,41.62800714,42.30423729,8.4924591,41.62800714,-118.8048388,-0.08333444,-0.10538481,1.5490914,-0.69000404,-1.38665207,0.00954459,0.41340412,0.0518004,9.94934281,-0.05172897,-0.00466709,5.95179637,4,,8.4924591,42.30423729
117.3773949,31.96354708,41.62829068,42.25586441,8.40489585,41.62829068,-119.0306551,-0.08755398,-0.08527812,1.52701426,-0.68903239,-1.36257837,0.00930688,0.48911065,-0.04634805,9.68701303,-0.56095136,0.98219522,6.49627295,4,,8.40489585,42.25586441
117.3773939,31.96354672,41.63008964,42.20715049,8.31753066,41.63008964,-119.2566705,-0.1135237,-0.01849573,1.50503564,-0.68921475,-1.33755802,0.01104362,0.38416578,0.06412694,9.51776102,-0.30347634,0.76682188,7.11298247,4,,8.31753066,42.20715049
117.3773929,31.96354636,41.63252714,42.15809573,8.23036498,41.63252714,-119.4831324,-0.10888682,0.03733791,1.49059959,-0.69336862,-1.31915836,0.01259101,0.29240299,0.17034444,9.57289916,0.09107819,0.71797241,7.56886125,4,,8.23036498,42.15809573
117.377392,31.96354598,41.63554213,42.10869999,8.14340041,41.63554213,-119.7102742,-0.06968684,0.07933345,1.4847845,-0.7020127,-1.30835271,0.01385086,0.22315586,0.25527334,9.86758972,0.56315283,0.87604359,7.833382,4,,8.14340041,42.10869999
117.377391,31.96354559,41.63706457,42.05896274,8.05663874,41.63706457,-119.9383212,-0.04345249,0.12394143,1.48133599,-0.711749,-1.29940774,0.01506558,0.17161637,0.19049628,9.99163533,0.20319039,0.58642264,7.96650744,4,,8.05663874,42.05896274
117.3773901,31.96354519,41.63796464,42.00888315,7.97008196,41.63796464,-120.1674931,-0.0325343,0.14971922,1.4792734,-0.72204698,-1.2913976,0.01577964,0.14595909,0.11571081,10.00037511,-0.24096418,0.13529967,8.05105028,4,,7.97008196,42.00888315
117.3773891,31.96354478,41.63802241,41.95846004,7.88373224,41.63802241,-120.3980129,-0.05364709,0.12445638,1.47954959,-0.73321679,-1.2848379,0.01518155,0.18242167,0.09402965,9.80287306,-0.45678184,-0.46744335,8.06416447,4,,7.88373224,41.95846004
117.3773882,31.96354434,41.63842372,41.9076919,7.79759195,41.63842372,-120.6300932,-0.06207164,0.09232285,1.4757495,-0.74233289,-1.2750419,0.01416492,0.27189975,0.14714311,9.67767742,-0.19029309,-0.38504659,7.95467087,4,,7.79759195,41.9076919
117.3773873,31.96354388,41.63908115,41.85657693,7.71166364,41.63908115,-120.8639256,-0.06117781,0.0602961,1.46892418,-0.74989176,-1.2628283,0.01304919,0.37777302,0.2466753,9.62826316,0.24632994,0.02198824,7.80808999,4,,7.71166364,41.85657693
117.3773864,31.96354344,41.64027307,41.80511308,7.62595006,41.64027307,-121.0996999,-0.04205485,0.05760795,1.45350025,-0.75268212,-1.24349407,0.013,0.36425626,0.41211304,9.92383729,-0.22848703,-0.08090769,7.96237084,4,,7.62595006,41.80511308
117.3773854,31.96354298,41.64066103,41.75329799,7.54045415,41.64066103,-121.3375982,-0.04742941,0.0551763,1.43857819,-0.75579369,-1.2241966,0.013,0.3258339,0.31840103,10.0327448,-0.53400889,-0.11926121,8.13941523,4,,7.54045415,41.75329799
117.3773845,31.96354252,41.64011205,41.70112911,7.45517902,41.64011205,-121.5777895,-0.08302644,0.05071196,1.42528727,-0.75986123,-1.20582799,0.01292887,0.26709708,-0.04695208,9.90038655,-0.59732121,-0.07394677,8.30678668,4,,7.45517902,41.70112911
117.3773836,31.96354206,41.64001673,41.64860363,7.37012799,41.64001673,-121.8204404,-0.12725685,0.0347791,1.42025042,-0.76850189,-1.19458156,0.01185982,0.24172675,0.07020532,9.71172722,-0.73524965,-0.30997885,8.18235209,4,,7.37012799,41.64860363
117.3773827,31.9635416,41.64022525,41.59571855,7.28530455,41.64022525,-122.0657041,-0.17279157,0.00336903,1.41719945,-0.77762689,-1.18514786,0.01058968,0.22843626,0.19033054,9.63896451,-0.92557785,-0.63098703,7.82953005,4,,7.28530455,41.59571855
117.3773818,31.9635411,41.64080017,41.54247067,7.20071236,41.64080017,-122.3137332,-0.21881312,-0.05376352,1.41430937,-0.78553283,-1.17611172,0.00933434,0.22793893,0.09784379,9.80388646,-1.13733218,-0.95239151,7.12644376,4,,7.20071236,41.54247067
117.3773809,31.96354063,41.64099155,41.48885659,7.1163553,41.64099155,-122.5646838,-0.27535704,-0.10591137,1.40665424,-0.78973275,-1.16387304,0.00807211,0.26788878,-0.12613855,9.81667794,-0.74663203,-0.64371538,6.20076532,4,,7.1163553,41.48885659
117.37738,31.96354016,41.641,41.43487272,7.03223744,41.641,-122.8186892,-0.31184405,-0.13746459,1.39485758,-0.79069518,-1.14885712,0.00720064,0.33057199,-0.27163102,9.7734503,-0.05074625,-0.03023728,5.30823796,4,,7.03223744,41.43487272
117.3773792,31.96353964,41.641,41.38051536,6.948363,41.641,-123.0758755,-0.26038984,-0.10070645,1.37597509,-0.78595311,-1.12916645,0.00787357,0.40270615,0.04497125,9.80264183,0.6546297,0.64998525,4.90525513,4,,6.948363,41.38051536
117.3773783,31.96353913,41.64099391,41.32578063,6.86473639,41.64099391,-123.3363741,-0.23926517,-0.02364995,1.35957724,-0.78282159,-1.11165266,0.00978753,0.37804143,0.09243974,9.91944172,0.03856739,1.19086719,4.87083797,4,,6.86473639,41.32578063
117.3773774,31.96353864,41.64087919,41.27066454,6.78136224,41.64087919,-123.6003,-0.24558967,0.07591482,1.34748229,-0.78229032,-1.09757064,0.01237358,0.28368433,-0.01081995,10.02054561,-0.99879734,1.51313269,5.04795266,4,,6.78136224,41.27066454
117.3773765,31.96353811,41.64033394,41.21516297,6.69824532,41.64033394,-123.8677615,-0.27522903,0.17187575,1.34697649,-0.78827941,-1.09233859,0.01468805,0.15216366,0.02210139,9.83245037,-0.35342921,1.26071347,5.1968344,4,,6.69824532,41.21516297
117.3773757,31.96353761,41.64001585,41.15927172,6.61539059,41.64001585,-124.138866,-0.28754821,0.24142211,1.35487831,-0.79937573,-1.093738,0.01626484,0.05341742,0.07507494,9.65628834,-0.05418386,0.82705667,5.08385854,4,,6.61539059,41.15927172
117.3773748,31.96353709,41.63985376,41.10298648,6.53280319,41.63985376,-124.4137042,-0.2774137,0.27562978,1.37176944,-0.81585111,-1.10239263,0.01691831,0.00857969,0.13482347,9.54714881,-0.23266678,0.25790373,4.64494865,4,,6.53280319,41.10298648
117.377374,31.96353654,41.63823273,41.04630291,6.45048842,41.63823273,-124.692359,-0.26463103,0.27130839,1.38441981,-0.8285399,-1.10918582,0.01701414,0.08899899,0.11634031,9.77335381,0.06876223,0.16808214,4.07656137,4,,6.45048842,41.04630291
117.3773731,31.96353597,41.63658283,40.98921659,6.36845177,41.63658283,-124.9749125,-0.24518342,0.2756093,1.39162327,-0.83730242,-1.1118515,0.01723988,0.18376548,0.12644997,9.92032094,0.21390669,0.31271326,3.61277028,4,,6.36845177,40.98921659
117.3773723,31.96353543,41.63548971,40.93172307,6.28669886,41.63548971,-125.2614364,-0.21649465,0.30835441,1.38928083,-0.83949145,-1.10689042,0.01789897,0.25874399,0.19645822,9.82470689,-0.06888306,0.73169652,3.41309573,4,,6.28669886,40.93172307
117.3773715,31.96353484,41.63650285,40.87381788,6.2052355,41.63650285,-125.5519985,-0.21971326,0.35789003,1.3838407,-0.84064445,-1.09931857,0.01898002,0.19427028,0.09965427,9.74855286,-0.21415945,0.70473342,3.52819677,4,,6.2052355,40.87381788
117.3773707,31.96353427,41.6382177,40.81549653,6.12406767,41.6382177,-125.8466657,-0.22599122,0.40548603,1.38170275,-0.84408972,-1.09429797,0.02009568,0.0756618,0.00029273,9.72940589,-0.14603185,0.50635995,3.71181884,4,,6.12406767,40.81549653
117.3773698,31.96353371,41.63942681,40.75675453,6.04320149,41.63942681,-126.1455005,-0.19689468,0.42320716,1.39574133,-0.85712632,-1.1020427,0.02076045,-0.03314832,0.12140722,9.85970739,0.42254123,0.33666209,3.70398285,4,,6.04320149,40.75675453
117.377369,31.96353315,41.63958451,40.69758737,5.96264328,41.63958451,-126.4485695,-0.16852419,0.43277032,1.41275985,-0.87184055,-1.11183297,0.02137595,-0.03825505,0.08348947,9.85001059,0.42698114,0.12926597,3.58042386,4,,5.96264328,40.69758737
117.3773682,31.96353257,41.63897243,40.63799055,5.88239952,41.63897243,-126.7559413,-0.14291779,0.43599867,1.43017829,-0.8866969,-1.12177934,0.02187608,0.0283121,-0.04204053,9.75103785,0.05848756,-0.09141775,3.39906503,4,,5.88239952,40.63799055
117.3773674,31.96353201,41.63780294,40.57795957,5.80247688,41.63780294,-127.0676718,-0.12510572,0.42125573,1.43715249,-0.89503183,-1.12401984,0.02141482,0.08998612,0.14519556,9.79240772,0.09721291,-0.16522094,3.37094698,4,,5.80247688,40.57795957
117.3773666,31.96353144,41.63656944,40.51748996,5.72288218,41.63656944,-127.3838078,-0.10370255,0.40492219,1.44056246,-0.90115832,-1.12353051,0.02102223,0.12977734,0.28888134,9.82276865,0.21192589,-0.17950867,3.39295505,4,,5.72288218,40.51748996
117.3773658,31.96353086,41.63534962,40.4565773,5.64362243,41.63534962,-127.7043943,-0.07428346,0.39005063,1.4405006,-0.90520453,-1.12026604,0.0209638,0.12780095,0.26054242,9.79639206,0.33686158,-0.14495298,3.46256513,4,,5.64362243,40.4565773
117.3773649,31.96353029,41.63410895,40.39521721,5.5647048,41.63410895,-128.0294717,-0.0497454,0.3732327,1.44372093,-0.91189665,-1.1191162,0.0205395,0.07950833,0.1063561,9.77320154,0.26817639,-0.33354039,3.49710887,4,,5.5647048,40.39521721
117.3773641,31.96352972,41.63286643,40.33340539,5.48613662,41.63286643,-128.3590836,-0.03170128,0.35051535,1.44991332,-0.92055771,-1.12018205,0.01983471,0.0176111,-0.05673922,9.7588717,0.07485483,-0.61350151,3.48372253,4,,5.48613662,40.33340539
117.3773633,31.96352913,41.6316713,40.27113759,5.40792542,41.6316713,-128.6932861,-0.03406702,0.30153052,1.46235259,-0.93212506,-1.12676982,0.0186713,0.00704661,0.04572591,9.77782731,-0.24035682,-0.7519754,3.3145509,4,,5.40792542,40.27113759
117.3773625,31.96352855,41.63046577,40.20840961,5.33007891,41.63046577,-129.0321341,-0.03875229,0.25029539,1.47214025,-0.94204304,-1.13133133,0.01746577,0.06037909,0.14491222,9.84232915,-0.32445777,-0.67483425,3.12363709,4,,5.33007891,40.20840961
117.3773617,31.96352797,41.62920718,40.14521731,5.25260501,41.62920718,-129.3756747,-0.04592864,0.20300332,1.47669231,-0.94875664,-1.13182827,0.01635008,0.18894328,0.20485106,9.94906239,-0.13298482,-0.31267524,2.93946424,4,,5.25260501,40.14521731
117.3773609,31.9635274,41.62753696,40.08155664,5.17551183,41.62753696,-129.7239568,-0.06659853,0.21178008,1.46657403,-0.94596543,-1.1211114,0.01651802,0.26521956,0.12014098,9.88142775,-0.37717617,0.21447801,3.02020555,4,,5.17551183,40.08155664
117.3773601,31.96352682,41.62583109,40.01742363,5.09880768,41.62583109,-130.0770314,-0.08983091,0.24490951,1.45201404,-0.940259,-1.10684789,0.01723426,0.28827044,0.02105984,9.77151572,-0.59817459,0.69822044,3.19666653,4,,5.09880768,40.01742363
117.3773593,31.96352624,41.62457261,39.95281441,5.02250106,41.62457261,-130.434952,-0.10522684,0.30238543,1.43915957,-0.93556028,-1.09327414,0.01847645,0.17180389,0.05026177,9.73191098,-0.15637561,0.79688788,3.40338018,4,,5.02250106,39.95281441
117.3773585,31.96352567,41.62403376,39.88772516,4.9466007,41.62403376,-130.7977831,-0.11318285,0.35750598,1.43576117,-0.93749017,-1.08701514,0.01974959,0.05578946,0.0508243,9.78349457,-0.16758602,0.68089663,3.52148458,4,,4.9466007,39.88772516
117.3773577,31.96352509,41.62394456,39.82215215,4.87111554,41.62394456,-131.1655924,-0.11732534,0.40393353,1.44051681,-0.94508078,-1.08704071,0.02091429,-0.04382522,0.02630403,9.88865101,-0.49550248,0.39454455,3.5515066,4,,4.87111554,39.82215215
117.3773569,31.96352452,41.62335446,39.75609175,4.79605475,41.62335446,-131.5384436,-0.13317493,0.3902205,1.45938767,-0.96188042,-1.09743998,0.02097003,-0.0491293,0.03218888,9.90304225,-0.34618886,-0.23095867,3.34956179,4,,4.79605475,39.75609175
117.3773561,31.96352393,41.62273409,39.68954041,4.72142773,41.62273409,-131.9164119,-0.14522944,0.35986786,1.47426785,-0.97566016,-1.10529217,0.0204176,0.00791129,0.11546102,9.89750466,-0.28141549,-0.52422583,3.12628094,4,,4.72142773,39.68954041
117.3773553,31.96352331,41.62215033,39.62249466,4.64724413,41.62215033,-132.2995862,-0.15236907,0.31683872,1.48261986,-0.9846991,-1.10875365,0.0192777,0.12595804,0.26726749,9.87137434,-0.35950424,-0.39996855,2.91670794,4,,4.64724413,39.62249466
117.3773545,31.9635227,41.62199708,39.5549511,4.57351386,41.62199708,-132.6880535,-0.17187916,0.29700966,1.47889518,-0.98588226,-1.10246354,0.01852281,0.18320394,0.05478595,9.72831965,-0.39241328,-0.28783214,3.0541519,4,,4.57351386,39.5549511
117.3773538,31.9635221,41.62169143,39.48690643,4.50024709,41.62169143,-133.0819066,-0.19427448,0.2812741,1.47208777,-0.98507939,-1.09374398,0.0180397,0.195875,-0.11330681,9.67424215,-0.42596141,-0.25271171,3.29313392,4,,4.50024709,39.48690643
117.377353,31.96352148,41.62053564,39.41835744,4.42745427,41.62053564,-133.4812491,-0.21448314,0.25589067,1.46659553,-0.9851788,-1.08630319,0.01797445,0.13195851,0.18350592,9.98591906,-0.51830191,-0.40755819,3.52069445,4,,4.42745427,39.41835744
117.3773523,31.96352088,41.61965122,39.34930098,4.35514613,41.61965122,-133.886182,-0.25132176,0.22683448,1.46806068,-0.99043804,-1.08362238,0.01722459,0.08596809,0.21404993,9.91843145,-0.75707409,-0.39947671,3.52267683,4,,4.35514613,39.34930098
117.3773515,31.96352027,41.61900294,39.279734,4.28333366,41.61900294,-134.2968123,-0.29887574,0.19823043,1.47361439,-0.99870444,-1.08369171,0.01610766,0.0634606,0.05918701,9.61803709,-1.01984788,-0.26669196,3.41297218,4,,4.28333366,39.279734
117.3773507,31.96351966,41.61844459,39.20965353,4.21202814,41.61844459,-134.7132609,-0.34338906,0.19152496,1.47564249,-1.00407403,-1.08111595,0.016,0.11183016,0.06321192,9.67037126,-0.62356742,-0.06555902,3.64298048,4,,4.21202814,39.20965353
117.3773499,31.96351905,41.61842134,39.13905668,4.14124119,41.61842134,-135.1356433,-0.36944662,0.18983692,1.47458566,-1.0078507,-1.07593017,0.016,0.1541246,0.09021733,9.76649239,-0.24663503,0.05590939,4.17191875,4,,4.14124119,39.13905668
117.3773492,31.96351844,41.61957324,39.06794065,4.07098467,41.61957324,-135.5640728,-0.35553912,0.19409231,1.46754715,-1.0088301,-1.06557056,0.01599331,0.16630771,0.12567969,9.8720068,-0.07350207,-0.01643878,5.28604279,4,,4.07098467,39.06794065
117.3773484,31.96351782,41.62042347,38.99630276,4.00127076,41.62042347,-135.9986705,-0.36670261,0.18404513,1.46156319,-1.01216265,-1.0545552,0.01554639,0.14000228,-0.00173102,9.82950996,-0.39097551,-0.24410373,6.28059541,4,,4.00127076,38.99630276
117.3773476,31.96351718,41.62123386,38.92414042,3.93211195,41.62123386,-136.4395493,-0.39086471,0.1646372,1.45642047,-1.01691958,-1.04317665,0.01490963,0.11396123,-0.14154777,9.74297269,-0.68812764,-0.45443645,7.09753323,4,,3.93211195,38.92414042
117.3773469,31.96351656,41.62250477,38.85145115,3.86352098,41.62250477,-136.886812,-0.41751051,0.1347679,1.45172084,-1.02272899,-1.03072971,0.01425012,0.13805951,-0.09575189,9.71670789,-0.26793544,-0.41972885,7.57235976,4,,3.86352098,38.85145115
117.3773461,31.96351593,41.62467311,38.77823265,3.79551087,41.62467311,-137.3405565,-0.40447899,0.10598612,1.44199355,-1.02524147,-1.01438167,0.01359213,0.22133925,-0.02638191,9.77503643,0.17642428,-0.30814475,7.82694556,4,,3.79551087,38.77823265
117.3773454,31.96351529,41.6271509,38.70448275,3.72809492,41.6271509,-137.8008662,-0.37671767,0.08865987,1.42747113,-1.02438926,-0.99448715,0.01305924,0.32499653,-0.00360124,9.8380673,0.34952513,-0.0936214,8.05617714,4,,3.72809492,38.70448275
117.3773447,31.96351465,41.62924393,38.63019946,3.66128665,41.62924393,-138.2678166,-0.36677223,0.11091918,1.40407275,-1.01702425,-0.96808082,0.013,0.40751357,-0.16121451,9.77598239,-0.39968168,0.42484706,8.52551275,4,,3.66128665,38.63019946
117.3773439,31.963514,41.62993661,38.55538099,3.5950998,41.62993661,-138.7414815,-0.38165834,0.14607023,1.3810157,-1.00978539,-0.94186613,0.01344682,0.3898459,-0.12141948,9.6873223,-0.36830616,0.50558516,8.85183421,4,,3.5950998,38.55538099
117.3773432,31.96351335,41.6301678,38.48002575,3.52954833,41.6301678,-139.22192,-0.39267216,0.1831154,1.36254603,-1.0059686,-0.9186728,0.01410579,0.32725021,0.01420222,9.63246774,-0.00690145,0.4354284,9.00753326,4,,3.52954833,38.48002575
117.3773425,31.9635127,41.63079509,38.40413235,3.46464641,41.63079509,-139.7091859,-0.36561506,0.21554992,1.35485784,-1.01036478,-0.90252382,0.01479468,0.26150831,0.14102185,9.68279498,0.15458615,0.53778005,8.91138041,4,,3.46464641,38.40413235
117.3773418,31.96351202,41.63001862,38.32769963,3.40040837,41.63001862,-140.2033388,-0.34179348,0.23487874,1.35314471,-1.01862851,-0.89063129,0.01546657,0.21312037,0.01486514,9.79219259,0.064037,0.18156198,8.91946156,4,,3.40040837,38.32769963
117.3773411,31.96351134,41.62872705,38.25072667,3.33684876,41.62872705,-140.7044243,-0.32315217,0.23615221,1.35201284,-1.02711732,-0.87922809,0.01574077,0.21234096,-0.06011236,9.85423138,-0.06428188,-0.19517654,8.9673973,4,,3.33684876,38.25072667
117.3773404,31.96351065,41.62737171,38.17321277,3.27398226,41.62737171,-141.2124646,-0.30954046,0.20786655,1.34892538,-1.03413839,-0.86652883,0.01518429,0.30047265,0.14940947,9.7842826,-0.11832297,-0.2751174,9.00367646,4,,3.27398226,38.17321277
117.3773398,31.96350995,41.62653015,38.09515751,3.21182366,41.62653015,-141.727463,-0.29232245,0.19320216,1.33761141,-1.03436483,-0.84832634,0.01451605,0.35329188,0.1171285,9.72151905,0.10147248,-0.09852144,9.04317421,4,,3.21182366,38.09515751
117.3773391,31.96350924,41.6258415,38.01656076,3.15038783,41.6258415,-142.249401,-0.26716022,0.19298394,1.32322286,-1.03208023,-0.82801601,0.01428227,0.3705429,0.0176811,9.7869816,0.31530851,0.10892051,9.07095172,4,,3.15038783,38.01656076
117.3773385,31.96350854,41.6251523,37.93742268,3.08968967,41.6251523,-142.7782378,-0.22965077,0.20977875,1.3075009,-1.02875942,-0.8067204,0.01484981,0.34814315,-0.0510336,10.07545211,0.37409995,0.25650758,9.07408579,4,,3.08968967,37.93742268
117.3773378,31.96350783,41.62393707,37.85774377,3.02974407,41.62393707,-143.3139174,-0.20919432,0.2367934,1.2961704,-1.02858201,-0.78888329,0.01499082,0.28823444,-0.06898839,9.86402858,-0.04622802,0.28034689,9.22142634,4,,3.02974407,37.85774377
117.3773372,31.96350711,41.62311201,37.77752483,2.97056589,41.62311201,-143.8563659,-0.20930759,0.25142883,1.29221379,-1.03421479,-0.77524075,0.01499986,0.22952768,-0.03685712,9.72541807,-0.30523247,0.09718686,9.34732013,4,,2.97056589,37.77752483
117.3773365,31.96350639,41.62300215,37.69676704,2.91216993,41.62300215,-144.4054882,-0.23203129,0.24621481,1.29707032,-1.04689711,-0.76628799,0.015,0.18293961,0.05040203,9.86123379,-0.19051907,-0.33768769,9.39523932,4,,2.91216993,37.69676704
117.3773359,31.96350566,41.623,37.61547188,2.85457085,41.623,-144.9611712,-0.20072642,0.2219512,1.29797576,-1.05554074,-0.75514041,0.01445045,0.26575181,-0.00241955,9.8153086,0.51961344,-0.24657908,9.18049018,4,,2.85457085,37.61547188
117.3773353,31.96350492,41.623,37.53364122,2.79778318,41.623,-145.5232679,-0.15810624,0.20544758,1.29542813,-1.06114547,-0.74228099,0.01430933,0.32278545,-0.01694987,9.8386658,0.62503237,-0.1102337,9.04662835,4,,2.79778318,37.53364122
117.3773347,31.96350418,41.623,37.45127733,2.74182121,41.623,-146.0915914,-0.11312867,0.20391971,1.28920411,-1.06362731,-0.72766623,0.01488055,0.31245664,0.0583427,10.01308555,-0.25968487,-0.04415452,9.08834194,4,,2.74182121,37.45127733
117.3773341,31.96350343,41.623,37.36838286,2.68669896,41.623,-146.6659368,-0.12670385,0.17677382,1.28805285,-1.07038906,-0.71604265,0.01392723,0.25952048,-0.01209129,9.79667019,-0.18522052,-0.46249525,9.34072325,4,,2.68669896,37.36838286
117.3773335,31.96350267,41.62346223,37.28496088,2.63243012,41.62346223,-147.2460728,-0.13790244,0.14586464,1.28846283,-1.07839925,-0.70492952,0.01286967,0.24865646,-0.01600044,9.69949494,-0.09555171,-0.53209072,9.430284,4,,2.63243012,37.28496088
117.3773329,31.96350191,41.62469077,37.20101487,2.57902803,41.62469077,-147.8317334,-0.12637313,0.11753012,1.28969077,-1.08698146,-0.69364056,0.01215603,0.31835758,0.14067666,9.93116703,-0.32801099,0.12830787,9.18985435,4,,2.57902803,37.20101487
117.3773323,31.96350115,41.62498113,37.11654875,2.52650556,41.62498113,-148.4226361,-0.14893057,0.13514058,1.28305571,-1.08838267,-0.67879356,0.01250411,0.37493757,0.09389299,9.86642687,-0.40044192,0.31154717,9.17156937,4,,2.52650556,37.11654875
117.3773318,31.96350037,41.62517481,37.03156684,2.47487516,41.62517481,-149.0184826,-0.16761544,0.15775717,1.27631956,-1.0896215,-0.6638728,0.01295224,0.38439228,0.02722682,9.75397114,-0.26862566,0.2682795,9.29968127,4,,2.47487516,37.03156684
117.3773312,31.96349961,41.62578762,36.94607387,2.42414876,41.62578762,-149.6189513,-0.15293239,0.16371233,1.27442867,-1.09508879,-0.65104232,0.01299972,0.29074765,0.053942,9.73834438,0.24538912,0.02200663,9.62547214,4,,2.42414876,36.94607387
117.3773307,31.96349885,41.6259863,36.860075,2.37433773,41.6259863,-150.2237011,-0.14132422,0.16410876,1.27523946,-1.10293684,-0.63958411,0.013,0.27331028,0.03937275,9.81140207,0.06393234,-0.03626814,9.66963584,4,,2.37433773,36.860075
117.3773301,31.96349806,41.62597958,36.77357577,2.3254529,41.62597958,-150.8323752,-0.1331068,0.16244273,1.27701949,-1.11162798,-0.62862498,0.013,0.29109795,0.00623111,9.91081281,-0.39434767,-0.01802484,9.59057004,4,,2.3254529,36.77357577
117.3773295,31.96349727,41.62537551,36.6865821,2.27750444,41.62537551,-151.4445918,-0.14398153,0.14285443,1.28197519,-1.12263711,-0.61916997,0.01299585,0.31605851,0.0388949,9.87888103,-0.33902537,-0.20425836,9.44826743,4,,2.27750444,36.6865821
117.377329,31.96349647,41.62502406,36.59910034,2.23050189,41.62502406,-152.0599493,-0.15903232,0.11994533,1.28329153,-1.13010693,-0.60796975,0.0126968,0.35303814,0.15252881,9.83529799,-0.32341173,-0.29930897,9.38060801,4,,2.23050189,36.59910034
117.3773285,31.96349566,41.62501508,36.51113717,2.18445406,41.62501508,-152.678032,-0.17577582,0.09517649,1.28046214,-1.13362832,-0.59476608,0.01206831,0.40134247,0.33560457,9.79092814,-0.38679684,-0.27624445,9.39960344,4,,2.18445406,36.51113717
117.377328,31.96349486,41.62556309,36.42269967,2.13936904,41.62556309,-153.2983968,-0.16091602,0.06718472,1.27876225,-1.13851775,-0.58146972,0.0108697,0.41338982,0.15869315,9.68879302,0.13618707,-0.2409573,9.4839994,4,,2.13936904,36.42269967
117.3773275,31.96349406,41.62573017,36.33379525,2.09525414,41.62573017,-153.9205774,-0.13897698,0.05415927,1.27431693,-1.14083497,-0.56721876,0.01029126,0.42005768,-0.02509402,9.69799913,0.33466062,-0.04663635,9.48445967,4,,2.09525414,36.33379525
117.377327,31.96349325,41.62513553,36.24443169,2.05211584,41.62513553,-154.5440927,-0.11576782,0.0663212,1.26541544,-1.1388768,-0.55153169,0.01086447,0.42541726,-0.10829609,9.89356479,-0.14667317,0.3762131,9.34442099,4,,2.05211584,36.24443169
117.3773265,31.96349243,41.62449481,36.15461709,2.00995974,41.62449481,-155.1684452,-0.12160621,0.08319046,1.26368339,-1.14336621,-0.53813959,0.01150519,0.3749953,0.03945993,9.91593167,-0.52835661,0.26886076,9.41933981,4,,2.00995974,36.15461709
117.377326,31.96349162,41.62420664,36.06435988,1.9687906,41.62420664,-155.7931234,-0.14201499,0.09140601,1.26590302,-1.15130369,-0.52640531,0.01179336,0.31677791,0.18167254,9.86520281,-0.66427075,-0.02699637,9.56019351,4,,1.9687906,36.06435988
117.3773256,31.96349078,41.62483552,35.97366874,1.92861223,41.62483552,-156.4175998,-0.17274704,0.07327504,1.27226784,-1.16268978,-0.51693338,0.01116448,0.28626411,0.12749005,9.78141885,-0.29453986,-0.35744079,9.67396896,4,,1.92861223,35.97366874
117.3773251,31.96348995,41.62589417,35.88255268,1.88942749,41.62589417,-157.041332,-0.16689293,0.02773703,1.28157095,-1.17669959,-0.50772957,0.0101026,0.28866646,0.05401094,9.72997891,0.08940249,-0.6770364,9.61298695,4,,1.88942749,35.88255268
117.3773247,31.96348913,41.62708543,35.79102093,1.85123828,41.62708543,-157.6637632,-0.1401212,-0.03294283,1.29101542,-1.19074086,-0.49826485,0.0088198,0.32323931,-0.0145591,9.73440435,0.38187795,-0.91175571,9.44973321,4,,1.85123828,35.79102093
117.3773243,31.96348827,41.62768167,35.69908298,1.81404549,41.62768167,-158.2843333,-0.11552714,-0.09064623,1.29103225,-1.19572912,-0.48629067,0.00763667,0.44038231,-0.00772732,9.94391613,0.11569957,-0.64174695,9.27509749,4,,1.81404549,35.69908298
